2021-01-08 22:02:14.558 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:02:14.559 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:02:35.598 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:02:35 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3866

2021-01-08 22:02:35.598 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:02:35.599 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:02:56.642 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:02:56 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3868

2021-01-08 22:02:56.642 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:02:56.644 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:03:17.697 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:03:17 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3870

2021-01-08 22:03:17.698 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:03:17.699 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:03:38.742 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:03:38 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3872

2021-01-08 22:03:38.743 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:03:38.744 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:03:59.788 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:03:59 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3874

2021-01-08 22:03:59.788 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:03:59.790 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:04:20.833 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:04:20 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3876

2021-01-08 22:04:20.834 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:04:20.835 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:04:41.860 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:04:41 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3878

2021-01-08 22:04:41.860 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:04:41.862 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:05:02.909 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:05:02 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3880

2021-01-08 22:05:02.909 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:05:02.911 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:05:23.959 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:05:23 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3882

2021-01-08 22:05:23.959 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:05:23.961 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:05:44.982 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:05:44 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3884

2021-01-08 22:05:44.982 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:05:44.983 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:06:06.027 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:06:06 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3886

2021-01-08 22:06:06.027 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:06:06.029 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:06:27.076 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:06:27 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3888

2021-01-08 22:06:27.076 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:06:27.078 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:06:48.117 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:06:48 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3890

2021-01-08 22:06:48.117 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:06:48.119 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:07:09.160 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:07:09 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3892

2021-01-08 22:07:09.161 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:07:09.163 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:07:30.201 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:07:30 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3894

2021-01-08 22:07:30.201 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:07:30.203 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:07:51.251 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:07:51 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3896

2021-01-08 22:07:51.251 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:07:51.254 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:08:12.292 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:08:12 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3898

2021-01-08 22:08:12.293 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:08:12.294 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
2021-01-08 22:08:33.346 [scheduling-1] INFO  top.anets.config.JCoDestinationPool - Destination - ABAP_AS2 is invalidInitialization of destination ABAP_AS2 failed: Connect to SAP gateway failed
Connection parameters: TYPE=A DEST=ABAP_AS2 ASHOST=192.168.200.61 SYSNR=00 PCS=1

LOCATION    CPIC (TCP/IP) on local host with Unicode
ERROR       partner '192.168.200.61:3300' not reached
TIME        Fri Jan 08 22:08:33 2021
RELEASE     721
COMPONENT   NI (network interface)
VERSION     40
RC          -10
MODULE      nixxi.cpp
LINE        3283
DETAIL      NiPConnect2: 192.168.200.61:3300
SYSTEM CALL connect
ERRNO       10060
ERRNO TEXT  WSAETIMEDOUT: Connection timed out
COUNTER     3900

2021-01-08 22:08:33.346 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 未从sap获取到函数对象
2021-01-08 22:08:33.348 [scheduling-1] INFO  top.anets.service.impl.SapServiceImpl - 从SAP获取信息开始》》》》》》》》》组织:2000，单据状态:1，获取条数:1
